Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,04/06/2021,1,20,19,111
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,06/06/2021,1,20,19,111
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,25/09/2020,41936,423236,0,111
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,02/07/2021,128189,4855169,0,111
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,15/09/2020,0,3,3,112
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,12/05/2021,0,109,89,112
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,09/06/2021,0,109,109,112
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,23/06/2021,2,609,588,112
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,27/06/2021,86,4220,3994,112
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,25/07/2020,0,13,13,112
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,20/09/2020,0,13,13,112
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,21/04/2020,0,132,120,2392
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,22/04/2020,0,132,127,2317
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,23/04/2020,0,133,129,2233
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,15/08/2020,1,13,12,112
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,14/05/2021,1,20,19,112
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,10/07/2020,0,0,0,112
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,23/09/2020,5,676,588,112
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,26/09/2020,41971,429277,0,112
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,17/04/2021,127260,4385938,0,112
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,11/06/2021,0,109,109,113
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,08/08/2020,1,9,7,113
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,24/04/2020,0,133,131,2133
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,25/04/2020,0,136,131,2076
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/08/2020,24,336,312,113
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/08/2020,24,336,312,113
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/06/2021,29,1599,1566,113
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,09/08/2020,1,13,12,113
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,16/08/2020,1,13,12,113
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,17/08/2020,1,13,12,113
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,14/09/2020,1,13,12,113
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,19/07/2020,2,75,22,113
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,20/07/2020,2,81,22,113
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,28/06/2021,18,2424,2396,113
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,03/07/2021,128207,4879616,0,113
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,10/08/2020,0,3,3,114
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/04/2021,20,2226,1313,114
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,11/08/2020,1,9,7,114
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,07/06/2021,1,248,209,114
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,28/04/2021,2,542,521,114
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,21/06/2021,2,609,587,114
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,24/06/2021,2,609,588,114
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,21/07/2020,47,583,529,114
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,25/04/2021,86,4111,3956,114
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,26/04/2020,0,141,131,2069
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,27/04/2020,0,141,131,2083
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/07/2020,24,336,312,114
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,14/08/2020,1,13,12,114
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,22/07/2020,2,82,22,114
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,23/04/2021,17,2375,2326,114
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,29/06/2021,18,2424,2396,114
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,07/08/2020,0,3,3,115
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,10/06/2021,0,109,109,115
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,23/07/2020,1,203,202,115
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,25/06/2021,2,609,590,115
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,22/09/2020,48,652,575,115
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,26/04/2021,86,4111,3956,115
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,28/04/2020,0,141,131,1985
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,29/04/2020,0,141,131,1940
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,30/04/2020,0,144,131,1896
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,12/08/2020,1,13,12,115
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,13/05/2021,1,20,19,115
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,14/04/2021,0,4,4,115
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,18/07/2020,2,75,22,115
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,16/09/2020,0,3,3,116
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,11/05/2021,0,109,89,116
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,12/06/2021,0,109,109,116
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/04/2021,20,2214,1290,116
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/07/2021,33,2514,2466,116
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,08/06/2021,1,248,209,116
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,22/06/2021,2,609,588,116
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,26/06/2021,2,609,590,116
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,24/07/2020,0,13,13,116
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,01/05/2020,0,144,131,1840
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,02/05/2020,0,144,132,1798
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,03/05/2020,0,144,132,1774
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,04/05/2020,0,144,133,1762
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,05/05/2020,0,144,133,1715
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/08/2020,24,336,312,116
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/05/2021,29,1589,1548,116
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/05/2021,29,1590,1548,116
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,13/08/2020,1,13,12,116
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,22/04/2021,17,2371,2316,116
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,12/07/2020,40845,289603,0,116
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,13/07/2020,40855,290133,0,116
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,09/05/2021,0,99,49,117
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,15/09/2020,1,66,37,117
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,12/05/2021,1,219,193,117
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,09/06/2021,1,248,209,117
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,21/09/2020,1,209,204,117
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,24/04/2021,86,4111,3956,117
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,29/04/2021,0,63,62,117
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,06/05/2020,0,144,136,1644
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,07/05/2020,0,144,141,1578
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/09/2020,24,339,312,117
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/05/2021,29,1590,1548,117
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/05/2021,29,1590,1548,117
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,09/07/2020,0,0,0,117
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,17/07/2020,2,74,12,117
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,11/07/2020,40836,288953,0,117
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/07/2020,9,150,137,118
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,11/06/2021,1,248,209,118
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,27/04/2021,2,541,521,118
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,08/05/2020,0,146,142,1507
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,09/05/2020,0,146,142,1502
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,10/05/2020,0,146,143,1466
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,11/05/2020,0,147,143,1496
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/07/2020,24,336,312,118
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,08/08/2020,1,13,12,118
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,05/07/2021,0,4,4,118
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,16/04/2021,127225,4383732,0,118
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,08/05/2021,0,99,49,119
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,10/05/2021,0,99,49,119
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/04/2021,18,2123,1237,119
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,12/05/2020,0,148,144,1449
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/06/2021,29,1599,1566,119
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,11/08/2020,1,13,12,119
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,07/06/2021,1,20,19,119
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,16/07/2020,2,74,12,119
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,30/06/2021,18,2425,2398,119
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,13/06/2021,0,109,109,120
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/07/2020,9,150,137,120
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/04/2021,20,2214,1290,120
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,07/08/2020,1,9,7,120
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,10/08/2020,1,9,7,120
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,10/06/2021,1,248,209,120
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,27/06/2021,2,609,590,120
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,23/06/2021,0,63,63,120
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,13/05/2020,0,147,144,1418
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,14/05/2020,0,147,144,1365
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,15/05/2020,0,147,144,1336
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,28/09/2020,0,2,2,120
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,13/04/2021,0,4,4,120
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,24/09/2020,5,679,602,120
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,27/09/2020,41988,434969,0,120
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,04/07/2021,128222,4903434,0,120
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,06/08/2020,0,3,3,121
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,07/05/2021,0,95,35,121
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/09/2020,9,181,167,121
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/07/2021,33,2514,2466,121
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,20/07/2020,47,583,529,121
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,23/09/2020,48,654,575,121
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,28/04/2021,0,63,62,121
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,24/06/2021,0,63,63,121
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,16/05/2020,0,147,145,1280
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,17/05/2020,0,147,145,1275
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,29/09/2020,0,2,2,121
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,15/04/2021,127191,4380976,0,121
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,17/09/2020,0,3,3,122
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,06/05/2021,0,95,35,122
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/09/2020,9,181,167,122
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/04/2021,18,2123,1237,122
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,16/09/2020,1,66,37,122
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,11/05/2021,1,219,193,122
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,12/06/2021,1,248,209,122
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,25/04/2021,2,531,509,122
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,19/07/2020,47,583,529,122
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,22/07/2020,47,583,529,122
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,23/04/2021,86,4111,3956,122
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,28/06/2021,86,4293,3994,122
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,29/06/2021,86,4322,3994,122
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,21/06/2021,0,63,63,122
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,18/05/2020,0,147,145,1279
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,19/05/2020,0,147,145,1252
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,20/05/2020,0,149,145,1195
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/07/2020,24,336,312,122
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/06/2021,29,1599,1566,122
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,08/06/2021,1,20,19,122
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,09/06/2021,1,20,19,122
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/07/2021,33,2516,2471,123
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,09/05/2021,1,216,191,123
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,21/07/2020,1,203,201,123
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,22/09/2020,1,210,205,123
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,23/07/2020,0,13,13,123
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,22/06/2021,0,63,63,123
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,25/06/2021,0,63,63,123
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,21/05/2020,0,151,146,1162
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,22/05/2020,0,151,147,1148
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,23/05/2020,0,152,147,1102
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/07/2020,24,336,312,123
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/07/2020,24,336,312,123
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/04/2021,29,1587,1548,123
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/06/2021,29,1599,1566,123
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,15/09/2020,1,13,12,123
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,12/05/2021,1,20,19,123
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,08/07/2020,0,0,0,123
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,21/04/2021,17,2371,2316,123
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,10/07/2020,40819,288133,0,123
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,14/06/2021,0,109,109,124
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,10/05/2021,1,219,193,124
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,26/04/2021,2,541,521,124
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,18/07/2020,47,583,529,124
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,26/06/2021,0,63,63,124
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,24/05/2020,0,154,147,1102
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/07/2020,24,336,312,124
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,11/06/2021,1,20,19,124
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,06/07/2021,0,4,4,124
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,08/05/2021,1,216,191,125
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,24/04/2021,2,531,509,125
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,22/04/2021,86,4055,3956,125
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,21/09/2020,0,13,13,125
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,25/05/2020,0,154,147,1104
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/06/2021,29,1599,1566,125
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,10/08/2020,1,13,12,125
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,12/04/2021,0,4,4,125
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,20/04/2021,17,2369,2291,125
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,05/08/2020,0,3,3,126
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/07/2020,9,150,137,126
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,13/06/2021,1,248,209,126
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,17/07/2020,47,583,529,126
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,27/04/2021,0,63,62,126
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,26/05/2020,0,154,147,1092
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,27/05/2020,0,157,147,1028
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/07/2020,24,336,312,126
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/09/2020,24,339,312,126
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,07/08/2020,1,13,10,126
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,10/06/2021,1,20,19,126
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,30/09/2020,0,2,2,126
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,01/07/2021,18,2425,2398,126
Others,United Kingdom,55.3781,-3.436,GBR,Northern Europe,0,14/04/2021,127161,4378305,0,126
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/07/2020,9,150,137,127
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/07/2020,9,150,137,127
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,06/08/2020,1,9,7,127
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,06/05/2021,1,216,191,127
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,07/05/2021,1,216,191,127
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,16/09/2020,1,13,12,127
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,11/05/2021,1,20,19,127
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,12/06/2021,1,20,19,127
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,GBR,Northern Europe,0,11/04/2021,0,4,4,127
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,04/08/2020,0,3,3,128
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,18/09/2020,0,3,3,128
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/04/2021,17,2060,1195,128
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,17/09/2020,1,69,40,128
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,16/07/2020,47,583,529,128
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,30/06/2021,86,4383,3994,128
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,27/06/2021,0,63,63,128
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,28/05/2020,0,158,147,988
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,15/07/2020,2,72,12,128
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,15/06/2021,0,109,109,129
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,24/09/2020,48,655,575,129
Gibraltar,United Kingdom,36.1408,-5.3536,GIB,Southern Europe,0,29/05/2020,0,161,148,948
Montserrat,United Kingdom,16.742498,-62.187366,MSR,Latin America and the Caribbean,29,09/05/2021,1,20,19,129
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,18/04/2021,17,2369,2291,129
